checked_link,countries,date,id,justify,label,poynter_link,source,title
https://healthfeedback.org/claimreview/although-fetal-cell-lines-are-used-to-grow-viruses-for-some-covid-19-vaccines-the-cells-are-not-part-of-the-vaccines/,UnitedStates,2020-11-15 00:00:00,49,explanation some vaccines require the production of viruses  which can only replicate with the help of living host cells while certain viruses for vaccines  such as some covid19 vaccine candidates  are produced using human fetalderived cells  these cells and most of their genetic material are removed during the purification process and are therefore not present in the vaccine any residual dna is also broken down into fragments during the purification process  which are harmless and do not affect our dna,FALSE,https://www.poynter.org/?ifcn_misinformation=aborted-fetal-cells-are-in-the-covid-19-vaccine, Science Feedback, aborted fetal cells are in the covid19 vaccine
https://healthfeedback.org/claimreview/cdc-data-shows-higher-number-of-deaths-in-2020-compared-to-previous-years-johns-hopkins-student-article-compared-percentages-not-raw-numbers/,UnitedStates,2020-11-29 00:00:00,50,explanation the us has recorded more than 200 000 excess deaths about 300 000 according to the latest cdc data from all causes in 2020 compared to the average number of deaths in previous years excess deaths in 2020 have also been observed in all age groups  ranging from young adults to the elderly,FALSE,https://www.poynter.org/?ifcn_misinformation=a-johns-hopkins-study-showed-that-the-number-of-deaths-in-2020-is-not-greater-than-in-prior-years-despite-covid-19, Science Feedback, a johns hopkins study showed that the number of deaths in 2020 is not greater than in prior years despite covid19
https://www.politifact.com/factchecks/2020/nov/23/facebook-posts/no-daughter-north-carolina-gov-roy-cooper-didnt-ju/,UnitedStates,2020-11-22 00:00:00,51,explanation a spokesperson for north carolina gov roy cooper said that his daughter  who is engaged  didnt have a wedding the state wasnt in lockdown but there wee covid19 restrictions,FALSE,https://www.poynter.org/?ifcn_misinformation=north-carolina-gov-roy-coopers-daughter-is-having-a-big-wedding-today-500-people-then-going-to-lock-you-down-on-monday, PolitiFact, north carolina gov roy coopers daughter is having a big wedding today 500 people then going to lock you down on monday
https://factcheck.afp.com/claims-pandemic-spike-suicides-are-not-backed-data,UnitedStates,2020-11-20 00:00:00,52,explanation there is no data to support such a statement  the timing of which coincides with new restrictions against record coronavirus cases as the us enters winter,FALSE,https://www.poynter.org/?ifcn_misinformation=posts-spread-by-celebrities-and-liked-about-250000-times-on-instagram-claim-suicides-have-risen-200-percent-since-pandemic-linked-lockdowns-in-america-began, AFP, posts spread by celebrities and liked about 250000 times on instagram claim suicides have risen 200 percent since pandemiclinked lockdowns in america began
https://factcheck.afp.com/scientists-warn-against-over-counter-coronavirus-cures,UnitedStates,2020-11-20 00:00:00,53,explanation scientists stress none of the mentioned products have been effective in treating covid19,FALSE,https://www.poynter.org/?ifcn_misinformation=over-the-counter-products-such-as-vitamins-and-tonic-water-are-the-key-to-tackling-the-pandemic, AFP, overthecounter products such as vitamins and tonic water are the key to tackling the pandemic
https://healthfeedback.org/claimreview/a-rise-in-the-number-of-covid-19-cases-and-deaths-starting-in-september-2020-contradicts-the-claim-by-michael-yeadon-that-the-pandemic-is-fundamentally-over-in-the-u-k/,UnitedStates,2020-11-06 00:00:00,54,explanation between september and early november 2020  there was a spike in the number of daily new confirmed covid19 cases  hospitalizations  and deaths in the uk  and this trend will likely persist for some time hence the claim that the pandemic is fundamentally over in the uk is false although scientific studies found that some people who never had covid19 have a certain type of immune cell memory t cell that can recognize sarscov2  the implications for immunity are still unknown more studies are needed to ascertain the role of memory t cells in immunity to covid19 a persons antiviral immune response is comprised of several components  including antibodies  which can bind to certain proteins on the surface of the virus and prevent it from infecting cells one of the key goals of covid19 vaccines is to stimulate the production of antibodies that prevent infection,FALSE,https://www.poynter.org/?ifcn_misinformation=former-scientific-advisor-to-pfizer-michael-yeadon-claims-that-the-pandemic-is-fundamentally-over-in-the-u-k-and-we-now-know-loads-of-people-had-prior-immunity-to-covid-19, Science Feedback, former scientific advisor to pfizer michael yeadon claims that the pandemic is fundamentally over in the uk and we now know loads of people had prior immunity to covid19
https://www.factcheck.org/2020/11/meme-distorts-facts-on-annual-death-statistics/,UnitedStates,2020-11-19 00:00:00,55,explanation the post uses an incomplete figure for 2020 to make its claim  as well as an erroneous number for 2019,FALSE,https://www.poynter.org/?ifcn_misinformation=the-total-number-of-deaths-in-the-u-s-this-year-is-significantly-down-compared-to-previous-years-so-covid-19-restrictions-werent-needed, FactCheck.org, the total number of deaths in the us this year is significantly down compared to previous years so covid19 restrictions werent needed
https://healthfeedback.org/claimreview/claim-that-high-pcr-test-sensitivity-inflates-covid-19-cases-wrongly-conflates-the-issue-of-contagiousness-with-the-presence-of-infection/,UnitedStates,2020-11-09 00:00:00,56,explanation pcr tests to detect viral diseases that have a high level of sensitivity can produce a positive result even if a person only harbors trace amounts of virus or noninfectious virus  like in recovering patients hence a positive test result from a pcr test without additional information about viral load cannot be used to determine whether an infected person should selfisolate or their contacts should be traced although a positive test alone does not provide information about whether the person is contagious  it can confirm whether the person is infected and is useful for monitoring the spread of the virus it is therefore appropriate to count a person with a positive result as a covid19 case,FALSE,https://www.poynter.org/?ifcn_misinformation=director-of-the-u-s-national-institute-for-allergy-and-infectious-diseases-anthony-fauci-stated-that-large-numbers-of-positive-covid-19-cases-may-arise-from-oversensitive-tests-that-pick-up-mere-frag, Science Feedback, director of the us national institute for allergy and infectious diseases anthony fauci stated that large numbers of positive covid19 cases may arise from oversensitive tests that pick up mere fragments of the virus hence many patients may have been receiving falsepositive test results
https://healthfeedback.org/claimreview/the-blaze-article-claiming-that-masks-dont-work-misleads-readers-by-inaccurately-interpreting-a-withdrawn-study-and-a-published-study-conducted-on-u-s-marine-corps-recruits/,UnitedStates,2020-11-17 00:00:00,57,explanation scientific studies recently published have demonstrated that nonpharmaceutical interventions  such as the wearing of face masks  physical distancing  and lockdowns  are effective at reducing the spread of covid19 these measures have been an integral part of the public health response to the covid19 pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=researchers-were-forced-to-withdraw-a-pro-mask-study-after-increase-in-sars-cov-2-cases-in-the-areas-that-were-originally-analyzed-in-the-study-showing-that-masks-dont-work, Science Feedback, researchers were forced to withdraw a promask study after increase in sarscov2 cases in the areas that were originally analyzed in the study showing that masks dont work
https://www.politifact.com/factchecks/2020/nov/13/instagram-posts/ticketmaster-isnt-forcing-you-get-covid-19-vaccine/,UnitedStates,2020-11-12 00:00:00,58,explanation ticketmaster has been working on a way for event organizers to confirm that people have been vaccinated for covid19 or tested negative for the disease before a concert  but the company itself is not requiring attendees to get vaccinated,FALSE,https://www.poynter.org/?ifcn_misinformation=ticketmaster-is-planning-mandatory-covid-vaccine-identification-for-concert-attendance, PolitiFact, ticketmaster is planning mandatory covid vaccine identification for concert attendance
https://www.factcheck.org/2020/11/biden-adviser-didnt-propose-requiring-covid-19-vaccine-for-food-stamps/,UnitedStates,2020-11-12 00:00:00,59,explanation a report from two dozen experts  including a doctor named to presidentelect joe bidens covid19 advisory board  recommended using existing social service programs to connect people with covid19 vaccine distribution,FALSE,https://www.poynter.org/?ifcn_misinformation=joe-bidens-covid-19-taskforce-member-recommends-withholding-food-stamps-and-rent-assistance-from-those-who-refuse-coronavirus-vaccines, FactCheck.org, joe bidens covid19 taskforce member recommends withholding food stamps and rent assistance from those who refuse coronavirus vaccines
https://voxukraine.org/uk/nepravda-amerikanskim-pilotam-zaboronili-vaktsinuvatisya-vid-covid-19/,Ukraine- UnitedStates,2020-12-12 00:00:00,60,explanation us federal aviation administration approved covid19 vaccination and adopted policies for aviation safety after pilots get vaccinated,FALSE,https://www.poynter.org/?ifcn_misinformation=the-us-pilots-were-banned-from-being-vaccinated-against-covid-19, VoxCheck, the us pilots were banned from being vaccinated against covid19
