id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1343616395133808641,_141274403,A todos nuestros clientes y socios  les aclaramos que es falsa la información difundida en redes sociales sobre el… https://t.co/Ek15N2b73p,2020-12-28 17:54:46,None,,None,México y Centroamérica,268,166,121384,es
_1189572290981302272,_821699497,I got my free #FluShot today at the @RexallDrugstore in @WCHospital and everyone in Ontario should too! It’s easy … https://t.co/RI8yK0ZWDD,2019-10-30 15:58:30,None,,None,,216,63,88553,en
_314900979462045696,_138814032,Hoy  recibiendo la vacuna antigripal  gratuita  de la Campaña Nacional de Vacunación que empezamos el martes pasado. http://t.co/m6O4jYqKhU,2013-03-22 00:46:59,None,,None,Argentina,200,397,5966300,es
_1344022243026886658,_1034569116,VIDEO: Macarena Barrios  empleada de limpieza de la UTI del Hospital Iriarte  fue la primera de las personas vacuna… https://t.co/7VvLfcnH3I,2020-12-29 20:47:28,None,,None,Avellaneda  Argentina,128,39,69765,es
_1254927648817479681,_256833444,Today I had my flu shot. I’m encouraging Queenslanders to contact their GP or pharmacy to get theirs too. https://t.co/luTO3mp0fY,2020-04-28 00:17:21,None,,None,Queensland,127,15,160334,en
_1346375568816828416,_128372940,"*- TABELA DA OMS DE 04/JAN/2021.*

*- Nota-se a baixíssima taxa de óbitos por Covid em países africanos (no Brasil… https://t.co/ZLLE9K4nDM",2021-01-05 08:38:44,None,,None,Brasília  Brasil,25692,6046,6682948,pt
_1337409208380174336,_870216254300270593,2/Comment fermer les yeux devant 150 publications ? Des solutions précoces existent. #vitamineD #ivermectine… https://t.co/rcfFCzOtXG,2020-12-11 14:49:37,None,Alsace,None,Bas-Rhin  Alsace,325,98,43593,fr
_1287061902502371336,_138471254,El Minsa exhorta a la población a no consumir dióxido de cloro para el tratamiento de enfermedades. Su promoción y… https://t.co/yzDiBfj9Q9,2020-07-25 16:27:24,None,,None,Lima  Perú,1033,757,884953,es
_795576875653402624,_19397942,Today I got my flu jab – it’s a great way to not only protect yourself but those around you too @PHE_uk #StayWell… https://t.co/r14S5F7GVb,2016-11-07 10:41:22,None,,None,London  England,145,96,1123604,en
_1337440919033933828,_58490193,This week we were proud to have become one of the first NHS Trusts in the country to provide the #COVID19Vaccine to… https://t.co/GVVEw4vMEm,2020-12-11 16:55:38,None,,None,Sheffield,39,4,20761,en
_1339993975730651137,_15764644,Today  with confidence in science &amp; at the direction of the Office of the Attending Physician  I received the COVID… https://t.co/w8oG99xXg2,2020-12-18 18:00:34,None,,None,San Francisco,55832,4906,7035260,en
_1254927971749466115,_256833444,Both the flu and COVID-19 can be life threatening and put pressure on our hospitals  so it’s important we do everyt… https://t.co/DV8MBayTCI,2020-04-28 00:18:38,None,,None,Queensland,73,20,160334,en
_1349683862364893186,_100006904,Mientras AstraZeneca vende a la UE y Filipinas la vacuna a 2 dólares y a USA y Bangladesh a 4 dólares  el Gobierno… https://t.co/hClHaWfqRo,2021-01-14 11:44:43,None,,None,Colombia,9912,6277,71380,es
_1347241419270987778,_20509689,"""España está llegando tarde a todo lo que tiene que ver con la pandemia. Fuimos los últimos en decretar el confinam… https://t.co/DDcoV4i9DD",2021-01-07 17:59:19,None,,None,Madrid  España,122,64,815765,es
_1343939389731254277,_1234454943362420738,Después de un año de mucho trabajo  comenzó la vacunación. Agradezco infinitamente a todo el personal de salud por… https://t.co/GFJl7Lz5HK,2020-12-29 15:18:14,None,,None,,86,16,5789,es
_1343943312089239553,_740672835899756544,La vicegob @Florelop inició el Plan Estratégico de Vacunación contra #COVID19 en el 🏥 Enrique Vera Barros. El dr. R… https://t.co/slPGszaCvx,2020-12-29 15:33:49,None,,None,La Rioja  Argentina,22,7,2894,es
_1343898499142852608,_235837456,#Ahora #LaRioja En el Hospital de Vera Barros también comenzaron con la vacunación.  En está ocasión fue vacunado e… https://t.co/7uOJRGkagu,2020-12-29 12:35:45,None,,None,La Rioja  Argentina,1,0,1890,es
_1344225883188555777,_137997171,We were delighted to welcome Margaret Keenan back to University Hospital  Coventry to safely receive the second dos… https://t.co/pz79jV6ceb,2020-12-30 10:16:39,None,,None,Coventry and Warwickshire,217,37,13376,en
_1346576731210215427,_1214621223604367361,"¡La #VacunaCOVID no se vende!

No te dejes engañar y no compartas información falsa.

La página… https://t.co/uygLZbYvbS",2021-01-05 21:58:05,None,,None,Gustavo E. Campa 54  Gpe. Inn,44,49,32996,es
_1345139328096284675,_761180388467339268,Informamos que no se ha suspendido el operativo de vacunación contra el Covid19. Por el contrario  el mismo continú… https://t.co/4ns21m9amW,2021-01-01 22:46:21,None,,None,Santa Fe  Argentina,19,6,8508,es
_1345131715484905475,_1416856542,Ante la viralización de audios referidos a la vacunación en la ciudad de Rosario  desde @SaludRosario queremos info… https://t.co/Gk7FkSPQI8,2021-01-01 22:16:06,None,,None,Rosario  Santa Fe  Argentina,783,401,12662,es
_1345858445564653570,_1416856542,"Compartimos nota de @Chequeado sobre la viralización de audios sobre la vacunación en la ciudad 
https://t.co/6AvinH1WRw",2021-01-03 22:23:52,None,,None,Rosario  Santa Fe  Argentina,40,24,12662,es
_1345466830463397888,_1130271614728327178,En relación a los rumores y falsas noticias sobre los eventos adversos supuestamente atribuibles a la vacunación e… https://t.co/Os79UBxUbf,2021-01-02 20:27:44,None,,None,Neuquén  Argentina,51,27,1762,es
_1345467170512375819,_1130271614728327178,Sobre los rumores que involucran a una persona fallecida  cabe aclarar que la misma no había recibido la vacuna Spu… https://t.co/iMADZyCD5p,2021-01-02 20:29:05,None,,None,Neuquén  Argentina,68,23,1762,es
_1344326604550529024,_30354991,Getting the COVID-19 vaccine will save your life. I have absolute confidence in our scientists and look forward to… https://t.co/RTzfkon3xJ,2020-12-30 16:56:53,None,,None,California,29556,3490,17703035,en
_1340376981444194304,_17061263,"זריקה קטנה לאדם  צעד ענק לבריאות של כולנו. 
**
בדרך לחיסון הערב חשבתי הערב על הילדים שדואגים להורים שלהם. 

על הנכד… https://t.co/aoHgigJy2I",2020-12-19 19:22:30,None,,None,Israel,1806,183,1876651,iw
_1089628305073029121,_413318409,Essa família ❤️👈🏽 Niver de 84 anos de Rodrigo Velloso! Os irmãos @caetanoveloso e #MariaBethânia comemorando em… https://t.co/PSC3RiE79P,2019-01-27 20:56:46,None,,None,,601,84,164305,pt
_1346229293643403265,_583108053,É #FAKE! Este vídeo é de 2019 e não do Ano Novo de 2020/2021. #FakeNews https://t.co/PpuRajuqQQ,2021-01-04 22:57:29,None,,None,,3648,374,971780,pt
_1023702111291408385,_1578961946,Ya estoy en Buenos Aires llorando por la cintura que perdí.. ahora es de pollo 😂 https://t.co/rrRIIYmAlV,2018-07-29 22:49:37,None,,None,Cuenta Oficial - Argentina,6094,699,1233989,es
_1345725734149521414,_122658025,अपने देश में बनी  वैक्सीन कारगर है  सस्ती है और इसे स्टोर करना आसान है. ये नरेंद्र मोदी  की नीति और हमारे वैज्ञानि… https://t.co/e0mQO6qXwh,2021-01-03 13:36:32,None,,None,Delhi,33813,4366,7311858,hi
_1343975402121924615,_740672835899756544,@RicBenedetti @JuanVergaralr Que lástima que un día tan importante para los argentinos se especule sobre la vacunac… https://t.co/7LU8tGSijq,2020-12-29 17:41:20,None,,None,La Rioja  Argentina,2,2,2894,es
_1341378900383965184,_217473382,[#antifakenews] Le nombre total de décès s'élève à 613 243 pour l'année 2019,2020-12-22 13:43:46,None,,None,France,23,9,79274,fr
_1341069349390589959,_217473382,#FakeNews Le nombre de #décès du 1er janvier au 7 décembre 2020 est de 617 197. Il était de 570 494 sur la même pér… https://t.co/HuWbgSNVO6,2020-12-21 17:13:43,None,,None,France,225,172,79274,fr
_1341067532724125697,_1210256047186706432,Celebrations at Mukeshbhai Ambani's abode to welcome his grandson https://t.co/7gJuQ7y5OM,2020-12-21 17:06:30,None,,None,Balle Balle Land,1,1,2418,en
_1341728244517629954,_1211347105253478400,"Celebrations at Mukeshbhai Ambani's abode to welcome his grandson
 So  now it’s patently clear that Covid doesn’t a… https://t.co/33TWtGa9zG",2020-12-23 12:51:56,None,,None,,1,1,4264,en
_1343160997545185282,_278955879,Las primeras dosis ya han llegado y  por fin  empieza la vacunación en #Andalucía. Las dos primeras personas en vac… https://t.co/8SCHWtWQWX,2020-12-27 11:45:11,None,,None,Andalucía,2374,518,144223,es
_1342895540791599110,_384257137,💉 En contra de lo que alguna web ha difundido  la Junta ha realizado con antelación una compra extraordinaria de je… https://t.co/Ocraj3eeO7,2020-12-26 18:10:21,None,,None,Andalucía  España,158,117,200949,es
_1341396435053502468,_1205119072557502464,Explosion💥d’une usine pharmaceutique d’HYDROXYCHLOROQUINE 2ème fournisseur mondial🌎en début d'après-midi le 20 déce… https://t.co/bobxxHe7SN,2020-12-22 14:53:26,None,,None,,996,830,14580,fr
_1345265266767237120,_77732185,In 1st phase of #COVID19Vaccination free #vaccine shall be provided across the nation to most prioritised beneficia… https://t.co/3ao3PMqEJW,2021-01-02 07:06:48,None,,None,Delhi,7601,2086,2757992,en
_1248175958844231680,_771894270622109696,Barack Obama appelle l'Afrique à ne prendre aucun vaccin venant des États-Unis et de l'Europe.  https://t.co/GUadOUdvmc,2020-04-09 09:08:33,None,,None,Côte d'Ivoire  Adiaké,0,1,4106,fr
_1247933832629760002,_3228978369,Barack Obama appelle l'Afrique à ne prendre aucun vaccin des États-Unis et de l'Europe https://t.co/csBTfKxSZC,2020-04-08 17:06:25,None,,None,,0,0,12,fr
_1248026827765006338,_1187366391378337792,Barack Obama appelle l'Afrique à ne prendre aucun vaccin des États-Unis et de l'Europe https://t.co/9uj4IBxM4S,2020-04-08 23:15:57,None,,None,,0,0,419,fr
_1248528017296629765,_1236960206027882497,Barack Obama appelle l'Afrique à ne prendre aucun vaccin des États-Unis et de l'Europe https://t.co/AvFkivD3uc,2020-04-10 08:27:30,None,,None,,0,0,67,fr
_1343203426558210049,_15745368,Put on then as God’s chosen ones holy &amp; beloved  heartfelt compassion kindness humility gentleness &amp; patience beari… https://t.co/boJ625xUjg,2020-12-27 14:33:47,None,,None,United States,2651,294,4211231,en
_1343221417287016448,_15745368,"Dr. Fauci lied about masks in March 

Dr. Fauci has been distorting the level of vaccination needed for herd immuni… https://t.co/C0BfjavhPH",2020-12-27 15:45:16,None,,None,United States,41238,9460,4211231,en
_1343603448294596617,_138609858,"gonna pre-emptively give @politifact a “pants on 🔥🔥🔥” rating on their forthcoming ""fact check"" of @marcorubio’s… https://t.co/Kp8PT3s4JP",2020-12-28 17:03:19,None,,None,Maryland,9,1,3719,en
_1344756633092513793,_132225222,"La @SSalud_mx informa que esta lista es FALSA.

Toda información oficial se hará saber a través de los canales de l… https://t.co/rjvObC3Evt",2020-12-31 21:25:40,None,,None,México,626,533,1211650,es
_1349172096773939200,_84613584,La vacuna Pfizer contra COVID-19 no tiene contraindicaciones para las personas con VIH  explicó la doctora Alethse… https://t.co/MksPL6DxjS,2021-01-13 01:51:08,None,,None,México,66,25,2395881,es
_1339918821281284096,_22203756,https://t.co/0cJWGpKE3B,2020-12-18 13:01:56,None,,None,,10807,1417,6039353,und
_1302698431106949133,_987288415858319360,"Irish Freedom Party chairwoman  Prof Dolores Cahill has left Dublin airport and is heading home. 
She was never det… https://t.co/gVjK5d6hvd",2020-09-06 20:01:23,None,,None,Ireland,317,108,16849,en
_1339266283536314370,_27922157,In March  AMA urged caution about prescribing hydroxychloroquine off-label to treat #COVID19. Our position remains… https://t.co/RtPHQ8BWIG,2020-12-16 17:48:59,None,,None,Chicago/Washington D.C.,289,129,741579,en
_1341077469907054598,_14224719,Over 500 000 doses of the @Pfizer/@BioNTech_Group vaccine have been given to people across the United Kingdom to pr… https://t.co/AnrW5FXSwB,2020-12-21 17:45:59,None,,None,10 Downing Street  London,1841,377,5875953,en
_1339979419511906304,_742414177545953280,FACT CHECK: You may have seen this video circulating on social media of a Chattanooga nurse who fainted during a pr… https://t.co/yMWt1YLMlI,2020-12-18 17:02:43,None,Chattanooga,None,Chattanooga  TN,50,38,1276,en
_1339230466885492737,_214032204,«Ne nous oubliez pas!» Le message que m’a transmis le personnel de l’hôpital de Pourtalès. La fatigue et la surchar… https://t.co/7GGwnFsnzM,2020-12-16 15:26:39,None,Hôpital neuchâtelois - Pourtalès,None,Suisse,312,46,155152,fr
_1339233801545900052,_1029690680413769728,"REVUE DE PRESSE : ""Le Conseiller fédéral Alain Berset a été reçu mercredi après-midi par une délégation du Conseil… https://t.co/3XI9H3shdg",2020-12-16 15:39:54,None,,None,Neuchâtel  Suisse,0,0,227,fr
_1240409217997189128,_14499829,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information  WHO does… https://t.co/kaAEMvw28V",2020-03-18 22:46:17,None,,None,Geneva  Switzerland,8198,7302,9101863,en
_1339666497749311489,_145670919,"❗Si us arriba aquesta infografia  sapigueu que és falsa. ❌

La informació del @govern es fa pública des de perfils… https://t.co/Xr8q8Aw5eY",2020-12-17 20:19:17,None,,None,Catalunya,536,549,312509,ca
_1339666188981444608,_110394456,"Aquesta infografia no és veraç ni oficial 🚫 No la difonguis. 

👉 Segueix canals oficials i no difonguis informacion… https://t.co/3500Mp7b7a",2020-12-17 20:18:03,None,,None,Catalunya,908,733,138540,ca
_1339835287887704065,_145670919,🔴 Compareixença del vicepresident @perearagones i la consellera @meritxellbudo per informar de les noves mesures pe… https://t.co/n8R1vwTFoZ,2020-12-18 07:30:00,None,,None,Catalunya,16,3,312509,ca
_1339848010365284352,_145670919,@perearagones @meritxellbudo #Portaveu @meritxellbudo: “Les activitats socials  com passa fins ara  queden limitade… https://t.co/1XtH01WbmQ,2020-12-18 08:20:33,None,,None,Catalunya,12,6,312509,ca
_1340272187786342400,_1272996769165709313,"FAINTING NURSE TIFFANY DOVER IS DEAD
family members listed in this death record show up as her friends on FB! https://t.co/InxXbLaUmr",2020-12-19 12:26:05,None,,None,,413,318,175,en
_1334837962060730369,_7744592,"Will you accept President-elect Biden's offer to serve as his chief medical adviser? -@SavannahGuthrie

Absolutely … https://t.co/NJREZHp2SS",2020-12-04 12:32:24,None,,None,Studio 1A,3521,408,4238667,en
_1339262262935216135,_1278378833327140865,"Poke @CNEWS vous diffusez une information sans la vérifier et il se trouve qu’elle est fausse !
Même @raoult_didier… https://t.co/KJvbyBCzPa",2020-12-16 17:33:00,None,,None,Isère  Rhône-Alpes,216,41,1138,fr
_1339466932374913024,_953880986114248704,@DETLEFSENPatri1 @CNEWS @raoult_didier Alors même que l' American Medical Association a publié un démenti.Que le tw… https://t.co/cXJfMAK8H5,2020-12-17 07:06:17,None,,None,France,31,18,374,fr
_1337589201265696768,_570148387,La FDA emite una autorización de uso de emergencia para la primera vacuna para el #COVID19. En inglés:… https://t.co/OlKvr3IDzR,2020-12-12 02:44:51,None,,None,Silver Spring  Maryland,295,204,23961,es
_1339066634296844288,_23022687,"This is a bizarre  lunatic  totalitarian cult. 

It’s not about vaccines or  protecting people’s lives—it is instea… https://t.co/bCZV1zZ87J",2020-12-16 04:35:38,None,,None,Houston  Texas,26295,6646,4349062,en
_1330360255449100294,_23022687,https://t.co/HSCSdXkst9,2020-11-22 03:59:36,None,,None,Houston  Texas,71463,11046,4349062,und
_1339000745945931776,_36528126,American Medical Association Rescinds Hydroxychloroquine Prevention Order -- How Many People Died Because These Sou… https://t.co/6ZNhLqKE5Q,2020-12-16 00:13:49,None,,None,Hollywood,8029,2674,1535398,en
_1336224153066561538,_380648579,#UPDATE   90-year-old Margaret Keenan becomes the first person in the UK to receive a dose of the Pfizer-BioNTech C… https://t.co/EVv09B3Oci,2020-12-08 08:20:38,None,,None,France,222,68,1979021,en
_1333966348972539904,_239210681,13/ 3rd concern: misinformation. Below: if we vaccinate 10M Americans  how many will develop a serious illness in 2… https://t.co/3LLYPHE1mf,2020-12-02 02:48:56,None,,None,San Francisco,1998,523,169101,en
