,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
76,"Fact check: Pfizer CEO vaccinated, Israel trip canceled in March","Pfizer CEO canceled a trip because he ""hasn't been fully vaccinated""",,2021-08-09T15:27:34Z,Freedom Fights,USA Today,https://www.usatoday.com/story/news/factcheck/2021/08/09/fact-check-pfizer-ceo-vaccinated-israel-trip-canceled-march/5524692001/,Partly False,0,albert bourla pfizers ceo said he would not take the companys vaccine
77,"Pfizer CEO Got Vaccinated, Contrary to Claim in Video","""Pfeizer CEO refuses [COVID-19 vaccine]""",2021-03-24T00:00:00Z,,Viral video,FactCheck.org,https://www.factcheck.org/2021/03/scicheck-pfizer-ceo-got-vaccinated-contrary-to-claim-in-video/,False,0,albert bourla pfizers ceo said he would not take the companys vaccine
78,,Pfizer chief will not take Covid-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T14:50:00Z,Cyude Arinze,AFP Fact Check,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,Misleading,0,albert bourla pfizers ceo said he would not take the companys vaccine
79,Fact check: Not likely that COVID-19 vaccine was cause of Hank ...,Hank Aaron died weeks after receiving the COVID-19 vaccine,2021-01-22T00:00:00Z,2021-01-26T18:23:14Z,Children's Health Defense,USA Today,https://www.usatoday.com/story/news/factcheck/2021/01/26/fact-check-hank-aaron-death-unlikely-result-covid-19-vaccine/6699577002/,Missing Context,0,atlanta baseball legend hank aarons death linked to his moderna covid19 vaccination
80,Hank Aaron's Death Attributed to Natural Causes,Social media users suggest there is a direct link between baseball legend Hank Aaron getting the Moderna COVID-19 vaccine and then dying more than two weeks later.,2021-01-22T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2021/01/scicheck-hank-aarons-death-attributed-to-natural-causes/,No Evidence,0,atlanta baseball legend hank aarons death linked to his moderna covid19 vaccination
81,,Baseball legend Hank Aaron’s death is related to his Moderna Covid-19 vaccination,2021-01-22T00:00:00Z,2021-01-27T20:59:00Z,multiple sources,AFP Fact Check,https://factcheck.afp.com/hall-famer-hank-aarons-death-unrelated-covid-19-vaccination,Misleading,1,atlanta baseball legend hank aarons death linked to his moderna covid19 vaccination
82,MISSING CONTEXT: 10 dead in Germany after receiving Pfizer ...,10 people died in Germany after receiving the Pfizer COVID-19 vaccine.,,2021-01-29T03:54:52Z,,Rappler,https://www.rappler.com/newsbreak/fact-check/deaths-germany-after-receiving-pfizer-covid-19-vaccine,Misleading,0,10 people died after receing pfizerbiontech covid19 vaccinations in germany
83,,Accurate reporting on Pfizer-BioNTech Covid-19 vaccination drive and deaths in Germany,2021-01-19T00:00:00Z,2021-01-27T07:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/social-media-posts-misrepresent-pfizer-biontech-covid-19-vaccinations-germany,Misleading,1,10 people died after receing pfizerbiontech covid19 vaccinations in germany
84,Fact check: Merck discontinues COVID-19 vaccine work over weak ...,U.S. pharmaceutical company Merck said it scrapped its COVID-19 vaccine trials because it was more effective to contract the virus and recover,2021-01-26T00:00:00Z,2021-01-28T22:07:42Z,social media users,USA Today,https://www.usatoday.com/story/news/factcheck/2021/01/28/fact-check-merck-ends-covid-19-vaccine-work-based-immune-response/4292935001/,False,0,merck scraps covid19 vaccines says its more effective to get the virus and recover
85,COVID-19 vaccines currently in use stimulate immunity to the same ...,“Merck Scraps COVID Vaccines; Says It’s More Effective To Get The Virus And Recover”,2021-01-26T00:00:00Z,2021-01-26T00:00:00Z,Steve Watson,Health Feedback,https://healthfeedback.org/claimreview/covid-19-vaccines-currently-in-use-stimulate-immunity-to-the-same-degree-as-natural-infection-without-exposing-the-vaccinated-person-to-the-risks-associated-with-the-disease/,Misleading,1,merck scraps covid19 vaccines says its more effective to get the virus and recover
86,,Merck Scraps COVID Vaccines; Says It’s More Effective To Get The Virus And Recover,2021-01-26T00:00:00Z,2021-02-08T22:48:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/article-misleads-mercks-decision-drop-covid-19-vaccines,Missing context,0,merck scraps covid19 vaccines says its more effective to get the virus and recover
87,Fact Check: Merck Did NOT Say It Is 'Better' to Get COVID And ...,"Merck Scraps Vaccine, says better to catch COVID Virus & Recover",2021-01-27T17:09:41Z,2021-01-27T17:09:41Z,principia-scientific.com,Lead Stories,https://leadstories.com/hoax-alert/2021/01/fact-check-merck-scraps-covid-vaccines-says-it’s-more-effective-to-get-the-virus-and-recover-did-not-say-it-is-better-to-get-covid.html,Misrepresented,0,merck scraps covid19 vaccines says its more effective to get the virus and recover
88,,Pfizer chief will not take Covid-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T14:50:00Z,Cyude Arinze,AFP Fact Check,https://factcheck.afp.com/pfizers-ceo-said-he-will-get-covid-19-jab-when-its-his-rightful-turn,Misleading,1,pfizers chief executive albert bourla  refused to take the covid19 vaccine manufactured by his company because my type is not recommended
89,"Pfizer CEO Got Vaccinated, Contrary to Claim in Video","""Pfeizer CEO refuses [COVID-19 vaccine]""",2021-03-24T00:00:00Z,,Viral video,FactCheck.org,https://www.factcheck.org/2021/03/scicheck-pfizer-ceo-got-vaccinated-contrary-to-claim-in-video/,False,0,pfizers chief executive albert bourla  refused to take the covid19 vaccine manufactured by his company because my type is not recommended
90,,Video shows hundreds of people fainting after getting Covid-19 vaccine in Indonesia,2021-01-19T00:00:00Z,2021-01-29T07:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-shows-indonesian-students-falling-ill-after-being-vaccinated-diphtheria-2018,False,1,video of people fainting after receiving covid19 vaccines in indonesia
91,,Indonesian man fainting after receiving Covid-19 vaccine,2021-01-17T00:00:00Z,2021-01-21T09:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-actually-shows-simulation-exercise-indonesia-not-real-covid-19-vaccination,False,0,video of people fainting after receiving covid19 vaccines in indonesia
92,,"WHO admitted that PCR tests are resulting in widespread false positives for the virus that causes Covid-19, and asked laboratories to change the way they are conducted",2021-01-21T00:00:00Z,2021-01-29T17:38:00Z,Multiple people,AFP Fact Check,https://factcheck.afp.com/posts-mischaracterize-who-advice-coronavirus-testing-equipment,Missing context,1,the world health organization admitted that pcr tests are resulting in widespread false positives for the virus that causes covid19 and asked laboratories to change the way they are conducted
93,VERA FILES FACT CHECK: Videos of shaking woman 'after COVID ...,Videos of a woman convulsing and having tongue spasms show effects of getting inoculated with COVID-19 vaccines,2021-01-18T00:00:00Z,2021-01-29T00:00:00Z,FB page Lynn Channel,VERA Files,https://verafiles.org/articles/vera-files-fact-check-videos-shaking-woman-after-covid-19-va,Misleading,1,videos of a woman convulsing and having tongue spasms show the effects of modernas covid19 vaccine
94,,US health institute (NIH) recommends Ivermectin to treat Covid-19,2021-01-18T00:00:00Z,2021-01-28T10:27:00Z,Vytjie Mentor,AFP Fact Check,https://factcheck.afp.com/us-national-institutes-health-did-not-recommend-ivermectin-treat-covid-19-patients,False,1,us national institutes of health recommends ivermectin to treat covid19 patients
95,Fact-checking claim about the use of ivermectin to treat COVID-19,"""Mountains of data"" show drug ivermectin ""basically obliterates"" COVID-19 transmission.",2021-04-22T00:00:00Z,,Instagram posts,PolitiFact,https://www.politifact.com/factchecks/2021/apr/23/instagram-posts/fact-checking-claim-about-use-ivermectin-treat-cov/,False,0,us national institutes of health recommends ivermectin to treat covid19 patients
96,FactCheck: Is the medication ivermectin an alternative to Covid-19 ...,The medication ivermectin is an alternative to Covid-19 vaccines,2021-03-01T00:00:00Z,2021-03-24T00:00:00Z,Social media users,TheJournal.ie,https://www.thejournal.ie/factcheck-ivermectin-covid-19-5385782-Mar2021/,Unproven,0,us national institutes of health recommends ivermectin to treat covid19 patients
97,FACT CHECK: Viral Image Falsely Claims Hank Aaron Was 'Killed ...,Hank Aaron was killed by the COVID-19 vaccine,2021-01-22T00:00:00Z,2021-01-29T01:43:39Z,Viral image,Check Your Fact,http://checkyourfact.com/2021/01/28/fact-check-hank-aaron-killed-covid-vaccine-natural-causes/,False,0,major league baseball mlb legend hank aaron was killed by the covid19 vaccine
98,'123 countries' mentioned in the post is about the reach of all of ...,123 countries have ordered COVID-19 vaccine from the Bharath Biotech,2021-01-28T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/123-countries-mentioned-in-the-post-is-about-the-reach-of-bharath-biotechs-all-vaccines/,MISLEADING,1,123 countries have ordered the covid19 vaccine from bharath biotech
99,Next Story Thailand's health minister scared of COVID vaccine? No ...,Thailand health minister had panic attack before getting COVID-19 vaccine.,2016-06-20T00:00:00Z,2021-02-01T00:00:00Z,Tarek Fatah,Alt News,https://www.altnews.in/thailands-health-minister-scared-of-covid-vaccine-no-chinese-man-from-2018-video/,False,0,old video of a chinese man portrayed as a scared thailand health minister while taking covid19 vaccine
100,Old video of a Chinese man portrayed as a scared Thailand Health ...,Video of the Thailand Health Minister while taking COVID-19 vaccine,2021-02-01T00:00:00Z,2021-02-02T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-video-of-a-chinese-man-portrayed-as-a-scared-thailand-health-minister-while-taking-covid-19-vaccine/,FALSE,1,old video of a chinese man portrayed as a scared thailand health minister while taking covid19 vaccine
101,A Cornell professor did not say COVID-19 was a hoax,Cornell University professor Robert Oswald said “COVID-19 was imaginary and fictitious.”,2020-12-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/29/facebook-posts/cornell-virologist-did-not-say-covid-19-was-hoax/,Pants on Fire,1,cornell university professor robert oswald said covid19 was imaginary and fictitious
102,,UK PM Boris Johnson says COVID-19 tests are 93% inaccurate,2021-01-23T00:00:00Z,2021-01-29T09:00:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/video-misleads-uk-pm-boris-johnsons-comments-about-efficacy-covid-19-testing,Misleading,1,uk prime minister boris johnson says covid19 testing  only works in seven per cent of the cases
103,"PolitiFact No, the new coronavirus vaccines are not more dangerous ...",Says the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting COVID-19.,2020-12-15T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/dec/18/facebook-posts/no-new-coronavirus-vaccines-are-not-more-dangerous/,Pants on Fire,1,the new coronavirus vaccines contain toxic ingredients and are more dangerous than getting covid19
104,,"Tonic of onions, ginger and garlic cures Covid-19",2021-01-12T00:00:00Z,2021-01-29T15:27:00Z,Men and Women for Christ,AFP Fact Check,https://factcheck.afp.com/theres-no-scientific-proof-tonic-onions-ginger-garlic-and-lemon-can-cure-covid-19,False,1,a tonic made of onions ginger garlic lemon and hot water can cure covid19
105,People who received the COVID-19 vaccine aren't more likely to ...,“13 Israelis suffer FACIAL PARALYSIS after taking Pfizer Covid jab”,2021-01-19T00:00:00Z,2021-01-16T00:00:00Z,Anonymous,Health Feedback,https://healthfeedback.org/claimreview/people-who-received-the-covid-19-vaccine-arent-more-likely-to-develop-facial-paralysis-than-people-who-didnt-receive-the-vaccine-rt-russia-today/,Misleading,0,pfizers vaccine caused facial paralysis in 13 cases in israel
106,Fact Check: Obama never warned Africans against Covid-19 ...,"Barack Obama has asked Africans not to accept vaccines that'll come from America and Europe, calling it ""an evil act white people want to do to Africans"".",2021-01-08T00:00:00Z,2021-01-10T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-obama-never-warned-africans-against-covid-19-vaccines-from-us-europe-1757718-2021-01-10,False,0,the former president of the united states barack obama has asked africans not to accept the vaccine that comes from america and europe
107,,Video shows Bill Gates’s microchips hidden inside Covid-19 vaccinations?,2020-12-30T00:00:00Z,2021-02-01T07:30:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates,Misleading,1,a video showing computergenerated images of people being implanted with microchips is circulating online alongside warnings that microsoft cofounder bill gates plans to obtain total control of the world through vaccination
108,,World Bank offers loans to small businesses in Africa,2020-10-19T00:00:00Z,2021-01-27T09:55:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/fraudulent-facebook-posts-claim-world-bank-giving-loans-small-businesses-africa,False,1,facebook posts claim the world bank is giving loans to small businesses in africa
109,"No, study didn't prove that masks have negative effects on 68% of ...",Masks have negative impacts on 68% of children.,2021-01-26T00:00:00Z,,Instagram user,PolitiFact,https://www.politifact.com/factchecks/2021/jan/29/instagram-posts/no-masks-dont-have-negative-effects-68-children/,False,1,masks have negative impacts on 68 of children
110,"Fact Check: No, ICMR hasn't prescribed this drug to prevent Covid-19",Indian Council of Medical Research (ICMR) issued guidelines for using Ivermectin drug as preventive medication against Covid-19.,2020-09-05T00:00:00Z,2020-09-11T00:00:00Z,Facebook user Dr Pratyush Ranjan,IndiaToday,https://www.indiatoday.in/fact-check/story/fact-check-no-icmr-hasn-t-prescribed-this-drug-to-prevent-covid-19-1720939-2020-09-11,Half true,0,ivermectin is a drug that can eliminate the coronavirus in 48 hours
