,id,title,text,claimDate,reviewDate,claimant,publisher,url,label,found,query,poynter
7419,7278,,,,,,,,,9,https://www.malayalam.factcrescendo.com/an-old-video-of-suicide-from-ghana-falsely-relating-with-covid-19-attack-in-america/,
7420,7279,Fact Check: Misleading claim about Covid-19 patient goes viral,Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus.,2020-03-30T00:00:00Z,2020-04-04T00:00:00Z,Social media users,IndiaToday,https://www.indiatoday.in/fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04,Half true,9,https://www.indiatoday.in/fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04,1.0
7421,7280,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15502073,
7422,7281,An old video falsely shared as 'Rahul Gandhi and Priyanka Vadra ...,Video of Rahul Gandhi and Priyanka Vadra Gandhi breaking 'lock down' regulations,2020-04-04T00:00:00Z,2020-04-07T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/an-old-video-falsely-shared-as-rahul-gandhi-and-priyanka-vadra-gandhi-breaking-lockdown-regulations/,FALSE,9,https://factly.in/an-old-video-falsely-shared-as-rahul-gandhi-and-priyanka-vadra-gandhi-breaking-lockdown-regulations/,1.0
7423,7282,,"This 19th century poem about isolation, reprinted during the 1918 Spanish flu, resurfaces during novel coronavirus pandemic in 2020",2020-04-04T00:00:00Z,2020-04-07T09:55:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/poem-was-written-2020-specifically-about-covid-19-pandemic,False,9,https://factcheck.afp.com/poem-was-written-2020-specifically-about-covid-19-pandemic,1.0
7424,7283,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15502466,
7425,7284,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15504156,
7426,7285,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15503442,
7427,7286,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/04/bulo-vox-propone-dejar-atender-homosexuales-coronavirus/,
7428,7287,,,,,,,,,9,https://pesacheck.org/false-this-appeal-asking-africans-to-reject-covid-19-vaccines-is-fake-4ff35d199506?source=rss----ab41f21aa9a9---4,
7429,7288,,,,,,,,,9,https://maldita.es/malditobulo/2020/04/04/no-el-gobierno-no-oculta-estas-imagenes-de-feretros-como-dice-vox-fueron-emitidas-por-tve-y-grabadas-por-la-agencia-efe/,
7430,7289,,,,,,,,,9,https://factly.in/telugu-congress-president-approval-is-not-needed-to-withdraw-money-from-pmnrf/,
7431,7290,World Health Organization has not issued any protocol for lockdowns,"As per WHO's 'Protocol and Procedure of Lockdown Periods', lockdown will be relaxed from April 15-19 and will be re-imposed from April 20 in India",2020-04-04T00:00:00Z,2020-04-06T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/world-health-organization-has-not-issued-any-protocol-for-lockdowns/,FALSE,9,https://factly.in/world-health-organization-has-not-issued-any-protocol-for-lockdowns/,1.0
7432,7291,Old and unrelated photo falsely shared as 'Family committed suicide ...,Photo of a family which committed suicide due to hunger during the lockdown,2020-04-04T00:00:00Z,2020-04-06T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-and-unrelated-photo-falsely-shared-as-family-committed-suicide-due-to-hunger-during-the-lockdown/,FALSE,9,https://factly.in/old-and-unrelated-photo-falsely-shared-as-family-committed-suicide-due-to-hunger-during-the-lockdown/,1.0
7433,7292,,,,,,,,,9,https://vozdeguanacaste.com/area-de-salud-de-santa-cruz-desmiente-que-todas-las-pruebas-de-covid-19-se-hagan-a-domicilio/,
7434,7293,2016 video of Trump urging sick people to vote resurfaces online,Suggests Trump urged sick people to get out and vote during COVID-19 pandemic,2020-04-04T00:00:00Z,,Tweets,PolitiFact,https://www.politifact.com/factchecks/2020/apr/13/tweets/2016-video-trump-urging-sick-people-vote-resurface/,False,9,https://www.politifact.com/factchecks/2020/apr/13/tweets/2016-video-trump-urging-sick-people-vote-resurface/,1.0
7435,7294,Video of an 'anti-terror attack' mock drill is being shared as ...,Video of Uttar Pradesh Police catching ‘Coronavirus jihadists’ at Chor Bazaar,2020-04-04T00:00:00Z,2020-04-14T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/video-of-an-anti-terror-attack-mock-drill-is-being-shared-as-coronavirus-jihadists-arrested-in-up/,FALSE,9,https://factly.in/video-of-an-anti-terror-attack-mock-drill-is-being-shared-as-coronavirus-jihadists-arrested-in-up/,1.0
7436,7295,,,,,,,,,9,https://factcheck.afp.com/video-predates-indian-prime-minister-narendra-modis-call-covid-19-vigils,
7437,7296,,"Un hôpital a été incendié par la population à Nairobi après la découverte de vaccins contre le coronavirus ""empoisonnés""",2020-04-04T00:00:00Z,2020-04-15T18:01:00Z,sources multiples,AFP Factuel,https://factuel.afp.com/non-aucun-hopital-na-ete-brule-au-kenya-apres-la-decouverte-de-vaccins-empoisonnes-contre-le,Aucun hôpital n’a été brûlé au Kenya après la découverte de “vaccins empoisonnés contre le coronavirus”,9,https://factuel.afp.com/non-aucun-hopital-na-ete-brule-au-kenya-apres-la-decouverte-de-vaccins-empoisonnes-contre-le,1.0
7438,7297,,,,,,,,,9,https://nieuwscheckers.nl/nieuwscheckers/fotos-coronaslachtoffers-niet-hergebruikt-door-nieuwsmedia/,
7439,7298,,,,,,,,,9,https://myanmar.factcrescendo.com/fact-check-holding-breath-for-5-seconds-can-prevent-covid-19-infection/,
7440,7299,,Sept enfants sont morts au Sénégal après avoir été vaccinés contre le coronavirus,2020-04-04T00:00:00Z,2020-04-08T15:29:00Z,Multiple sources,AFP Factuel,https://factuel.afp.com/non-sept-enfants-ne-sont-pas-morts-au-senegal-apres-avoir-ete-vaccines-contre-le-coronavirus,Faux,9,https://factuel.afp.com/non-sept-enfants-ne-sont-pas-morts-au-senegal-apres-avoir-ete-vaccines-contre-le-coronavirus,1.0
7441,7300,,,,,,,,,9,https://verificado.com.mx/circula-falso-documento-del-gobierno-de-nl/,
7442,7301,,,,,,,,,9,https://fatabyyano.net/%d8%a5%d9%85%d8%a7%d9%85-%d9%8a%d8%b1%d9%81%d8%b9-%d8%a7%d9%84%d8%a3%d8%b0%d8%a7%d9%86-%d9%81%d9%8a-%d9%83%d9%86%d9%8a%d8%b3%d8%a9-%d9%81%d9%8a-%d8%a3%d9%84%d9%85%d8%a7%d9%86%d9%8a%d8%a7/,
7443,7302,,,,,,,,,9,https://fatabyyano.net/%d8%a7%d9%84%d8%a8%d9%8a%d8%aa%d8%a7%d8%af%d9%8a%d9%86_%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7_%d8%b9%d9%84%d8%a7%d8%ac/,
7444,7303,,,,,,,,,9,https://leadstories.com/hoax-alert/2020/04/fact-check-trumps-statement-lupus-patients-are-note-vulnerable-to-coronavirus-are-not-medically-supported.html,
7445,7304,,,,,,,,,9,https://www.factcrescendo.com/fact-check-brazilians-lighting-candles-after-pm-modis-call-to-stand-in-solidarity-against-coornavirus/,
7446,7305,"“Infected Masks” WhatsApp Message, a Mixed Bag of Conjecture ...","China supplied 2 million masks to Africa; WHO says Africa must (should) prepare for the worst; China plans to distribute ""infected"" masks.",,2020-04-09T00:00:00Z,,Dubawa,https://dubawa.org/infected-masks-whatsapp-message-a-mis-bag-of-conjecture-misplaced-truth-outright-lies/,"While parts of the chain message are true, the author distorted the context. Findings show that in total, over 6 million masks have been shipped to several countries in Africa. And while there are reports of some returned medical-masks, it was because they were defective, not infected. Further, the author took out of context, the WHO Director-General, Chief Tedros Adhanom Ghebreyesus’ cautionary message; although factual, his advisory was not to bolster the need to reject “infected shipped masks” from China. He instead, implored the health care systems in African countries against the imminent pandemic.",9,https://dubawa.org/infected-masks-whatsapp-message-a-mis-bag-of-conjecture-misplaced-truth-outright-lies/,1.0
7447,7306,Old photos falsely shared as 'Ram Navami celebrations at Bhuj ...,https://factly.in/old-photos-falsely-shared-as-ram-navami-celebrations-at-bhuj-mandir-gujarat-during-lockdown/,2020-04-04T00:00:00Z,2020-04-05T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/old-photos-falsely-shared-as-ram-navami-celebrations-at-bhuj-mandir-gujarat-during-lockdown/,FALSE,9,https://factly.in/old-photos-falsely-shared-as-ram-navami-celebrations-at-bhuj-mandir-gujarat-during-lockdown/,1.0
7448,7307,Prisão de professor de Harvard ligado à universidade de Wuhan ...,"EUA descobre o homem que fabricou e vendeu o virus Covid-19 à China. Chama-se Dr Charles Lieber, Chefe do Departamento de Quimica e Biologia na Universidade de Hravard, EUA. Acabou de ser preso hoje segundo fontes do Departamento Americano.",,2020-04-09T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/prisao-de-professor-de-harvard-ligado-universidade-de-wuhan-nao-tem-relacao-com-covid-19/,falso,9,https://aosfatos.org/noticias/prisao-de-professor-de-harvard-ligado-universidade-de-wuhan-nao-tem-relacao-com-covid-19/,0.0
7449,7308,,,,,,,,,9,https://pesacheck.org/hoax-ugandas-2021-general-election-has-not-been-postponed-to-2023-over-covid-19-fears-e92f01123815,
7450,7309,,,,,,,,,9,https://africacheck.org/fbcheck/no-china-has-not-sent-covid-19-vaccines-to-nigeria/,
7451,7310,,,,,,,,,9,https://leadstories.com/hoax-alert/2020/04/fact-check-new-data-does-not-reveal-that-21-million-chinese-died-of-coronavirus.html,
7452,7311,,,,,,,,,9,https://fatabyyano.net/%d8%a7%d9%84%d8%a3%d8%b2%d9%87%d8%b1-%d9%8a%d8%af%d8%b1%d8%b3-%d8%a7%d9%82%d8%aa%d8%b1%d8%a7%d8%ad-%d9%81%d8%aa%d9%88%d9%89-%d8%a5%d9%81%d8%b7%d8%a7%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d9%88%d9%82/,
7453,7313,,Kotelawala Defense University hospital in Sri Lanka will be reserved to treat only VIP patients,2020-03-29T00:00:00Z,2020-04-02T09:40:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/sri-lankan-authorities-say-medical-facilities-hospital-will-remain-open-all-covid-19-patients,Misleading,9,https://factcheck.afp.com/sri-lankan-authorities-say-medical-facilities-hospital-will-remain-open-all-covid-19-patients,1.0
7454,7314,,,,,,,,,9,https://fatabyyano.net/%d9%85%d9%86%d8%b8%d9%85%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%a8%d9%85%d8%af%d9%8a%d9%86%d8%a9-%d9%88%d9%88%d9%87%d8%a7%d9%86-%d8%b9%d9%84%d8%a7%d8%ac/,
7455,7315,,Information from a Philippine hospital shows correlation between COVID-19 and grocery shopping,2020-04-04T00:00:00Z,2020-04-10T04:24:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/philippine-hospital-shot-down-misleading-claims-linking-covid-19-grocery-shopping,Misleading,9,https://factcheck.afp.com/philippine-hospital-shot-down-misleading-claims-linking-covid-19-grocery-shopping,1.0
7456,7316,,,,,,,,,9,https://vistinomer.mk/povtorno-dezinformacii-deka-korona-virusot-e-amerikansko-oruzh%d1%98e/,
7457,7317,,South Africa's president announces an 81-day lockdown,2020-04-04T00:00:00Z,2020-04-08T05:26:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-was-edited-make-it-look-south-africas-leader-announced-81-day-lockdown,False,9,https://factcheck.afp.com/video-was-edited-make-it-look-south-africas-leader-announced-81-day-lockdown,1.0
7458,7318,,Des Européens avec des vaccins contre le coronavirus refoulés par la population en RDC,2020-04-04T00:00:00Z,2020-04-09T16:00:00Z,Amina Fofana,AFP Factuel,https://factuel.afp.com/non-le-groupe-deuropeens-chasse-par-la-foule-en-rdc-navait-pas-de-vaccin-anti-coronavirus,"Non, ce bus chassé par des motards en RDC ne transportaient pas des Européens avec des vaccins contre le coronavirus",9,https://factuel.afp.com/non-le-groupe-deuropeens-chasse-par-la-foule-en-rdc-navait-pas-de-vaccin-anti-coronavirus,1.0
7459,7319,,World Health Organization warns against eating cabbage during COVID-19 pandemic,2020-03-11T00:00:00Z,2020-04-02T05:45:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/who-did-not-warn-against-eating-cabbage-during-covid-19-pandemic,False,9,https://factcheck.afp.com/who-did-not-warn-against-eating-cabbage-during-covid-19-pandemic,1.0
7460,7320,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/ron-johnson-say-americans-back-work-coronavirus/,
7461,7321,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/01/jeff-jackson/are-nc-hospital-beds-typically-85-full/,
7462,7322,,,,,,,,,9,https://www.politifact.com/factchecks/2020/apr/01/brian-fitzpatrick/pa-congressman-said-us-coronavirus-trajectory-more/,
7463,7323,Study now says Wis. coronavirus cases will peak April 26. But that's ...,"Says Wisconsin’s coronavirus cases will peak on April 26, 2020",2020-03-29T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/wisconsin-coronavirus-cases-peak-april-26-may-22/,Mostly True,9,https://www.politifact.com/factchecks/2020/mar/31/facebook-posts/wisconsin-coronavirus-cases-peak-april-26-may-22/,1.0
7464,7324,,,,,,,,,9,https://vistinomer.mk/mari%d1%98a-vuchi%d1%9c-srbi%d1%98a-e-preplavena-so-dezinformacii-za-korona-virusot-lukot-brufenot-votkata/,
7465,7325,"Правда ли, что у котов в Ухане обнаружили коронавирус?",У котов в Ухане обнаружили коронавирус,2020-04-04T00:00:00Z,2020-04-07T00:00:00Z,Газета.ru,Factcheck.kz,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-u-kotov-v-uxane-obnaruzhili-koronavirus/,Манипуляция и Полуправда,9,https://factcheck.kz/claim-checking/verdict/pravda-li-chto-u-kotov-v-uxane-obnaruzhili-koronavirus/,1.0
7466,7326,,Mixing rum and bleach makes effective anti-COVID-19 hand sanitiser,2020-03-23T00:00:00Z,2020-04-03T04:30:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/health-experts-warn-against-mixing-rum-bleach-and-fabric-softener-make-hand-sanitiser,FALSE,9,https://factcheck.afp.com/health-experts-warn-against-mixing-rum-bleach-and-fabric-softener-make-hand-sanitiser,1.0
7467,7327,,,,,,,,,9,https://misbar.com/factcheck/5e3017cad4a229399e0f5483,
7468,7328,,Thailand's coronavirus alert raised to level 4 in national pandemic stages,2020-03-18T00:00:00Z,2020-03-30T11:00:00Z,multiple sources,AFP Fact Check,https://factcheck.afp.com/world-health-organization-refutes-claim-agency-increased-thai-governments-pandemic-level-covid-19,False,9,https://factcheck.afp.com/world-health-organization-refutes-claim-agency-increased-thai-governments-pandemic-level-covid-19,1.0
7469,7329,,,,,,,,,9,https://misbar.com/factcheck/5e4a4d15d4a2293891139cb3,
7470,7330,,,,,,,,,9,https://www.indiatoday.in/fact-check/story/fact-check-know-the-truth-behind-viral-video-of-passenger-agitation-at-delhi-airport-1657181-2020-03-19,
7471,7331,,,,,,,,,9,https://factly.in/telugu-the-risk-of-being-infected-with-coronavirus-from-a-newspaper-is-very-low/,
7472,7332,,,,,,,,,9,https://colombiacheck.com/chequeos/sars-cov-2-si-dura-horas-o-dias-en-algunas-superficies-falta-estudiar-otras,
7473,7333,,,,,,,,,9,https://www.vishvasnews.com/urdu/viral/fact-check-fake-news-of-police-and-doctors-in-indore-injecting-coronavirus-blood-in-muslims/,
7474,7334,US scientist was not arrested for selling coronavirus to China,"A Facebook post from April 4 claim that a US scientist sold ""Corona virus to China"".",2020-04-04T00:00:00Z,2020-04-21T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,False - The primary claim of the content is factually inaccurate.,9,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,1.0
7475,7335,,,,,,,,,9,https://www.vishvasnews.com/urdu/viral/fact-check-thane-man-spit-on-policemen-is-not-corona-virus-infected-old-video-goes-viral-with-wrong-claim/,
7476,7336,,,,,,,,,9,https://covid19.mcot.net/sure-olive-oil/,
7477,7337,,,,,,,,,9,https://voxukraine.org/uk/fejk-limon-i-bikarbonat-efektivna-profilaktika-i-likuvannya-koronavirusu-yaka-vryatuvala-izrayil/,
7478,7338,,,,,,,,,9,https://misbar.com/factcheck/2020/04/04/%D8%B5%D9%88%D8%B1-%D8%B2%D8%A7%D8%A6%D9%81%D8%A9-%D9%84%D8%B1%D8%A7%D9%87%D8%A8%D8%A7%D8%AA-%D9%8A%D9%82%D9%85%D9%86-%D8%A8%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D9%83%D9%85%D8%A7%D9%85%D8%A7%D8%AA-%D8%B7%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1,
7479,7339,,,,,,,,,9,https://misbar.com/factcheck/2020/04/17/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D9%87%D9%86%D8%AF-%D8%A7%D8%B9%D8%AA%D8%B0%D8%A7%D8%B1-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%84%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%8A%D9%86-%D8%A8%D8%B9%D8%AF-%D8%B8%D9%87%D9%88%D8%B1-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3-%D8%AE%D8%A8%D8%B1-%D8%B2%D8%A7%D8%A6%D9%81,
7480,7340,,,,,,,,,9,https://misbar.com/factcheck/2020/04/04/%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%A7%D9%84%D8%A8%D8%B1%D8%AA%D8%BA%D8%A7%D9%84-%D9%88%D9%81%D8%A7%D8%A9-%D8%A3%D9%88%D9%84-%D8%B7%D9%81%D9%84-%D9%85%D8%B5%D8%A7%D8%A8-%D8%A8%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3-%D8%AE%D8%A8%D8%B1-%D9%85%D8%B6%D9%84%D9%84,
7481,7341,,,,,,,,,9,https://digiteye.in/video-of-a-fruit-vendor-licking-finger-while-arranging-oranges-goes-viral-fact-check/,
7482,7342,,,,,,,,,9,https://factly.in/telugu-a-clip-from-a-web-series-falsely-shared-as-police-beaten-for-stopping-prayers-in-a-temple-during-the-lockdown/,
7483,7343,,,,,,,,,9,https://newschecker.in/2020/04/04/this-viral-video-is-not-a-scene-outside-a-hospital-in-iran-here-s-the-reality/,
7484,7344,,,,,,,,,9,https://hindi.newschecker.in/2020/04/04/muslim-youth-licking-plates-misleading/,
7485,7345,,,,,,,,,9,https://hindi.newschecker.in/2020/04/04/who-did-not-release-any-protocol-related-to-lockdown/,
7486,7346,,,,,,,,,9,https://hindi.newschecker.in/2020/04/06/did-prince-charles-use-ayurvedic-medicines-to-prevent-corona-infection/,
7487,7347,,,,,,,,,9,http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/?fbclid=IwAR1LPZVARe1YjPhq3jijxwuSjIPKxv_9Io6BRDHJ2Cx45oaFHlhnm2_y5ZI,
7488,7348,,,,,,,,,9,https://www.thequint.com/news/webqoof/candle-heat-will-kill-covid-19-fake-claims-viral-after-pms-message,
7489,7349,,,,,,,,,9,https://ghanafact.com/fact-check-does-ghanas-307-ambulances-have-mobile-ventilators/,
7490,7350,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15489936,
7491,7351,,,,,,,,,9,https://www.newschecker.in/article/news-detail/275_15490282,
7492,7352,,,,,,,,,9,https://boliviaverifica.bo/la-historia-boliviana-del-nino-de-las-tunas-circula-como-si-fuese-en-mexico-peru-o-venezuela/,
7493,7353,,,,,,,,,9,https://boliviaverifica.bo/cuidado-con-los-consejos-de-ruth-mari-calderon-no-es-medica/,
7494,7354,,,,,,,,,9,https://lasillavacia.com/detector-no-cafe-no-cura-covid-19-76102,
7495,7355,,,,,,,,,9,https://piaui.folha.uol.com.br/lupa/2020/04/03/verificamos-bbb-coronavirus/,
7496,7356,It has not been confirmed that Joe Exotic has COVID-19,“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”,2020-04-03T00:00:00Z,,Bloggers,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/blog-posting/it-has-not-been-confirmed-joe-exotic-has-covid-19/,False,9,https://www.politifact.com/factchecks/2020/apr/03/blog-posting/it-has-not-been-confirmed-joe-exotic-has-covid-19/,1.0
7497,7357,[Fakta atau Hoaks] Benarkah Ini Bentuk Virus Corona yang Berhasil ...,Foto yang diklaim sebagai foto virus Corona Covid-19 yang berhasil dipotret dan diperbesar oleh ilmuwan India,2020-04-01T00:00:00Z,2020-04-03T00:00:00Z,Akun-akun Facebook,Cek Fakta Tempo - Tempo.co,https://cekfakta.tempo.co/fakta/718/fakta-atau-hoaks-benarkah-ini-bentuk-virus-corona-yang-berhasil-difoto-ilmuwan-india,Keliru,9,https://cekfakta.tempo.co/fakta/718/fakta-atau-hoaks-benarkah-ini-bentuk-virus-corona-yang-berhasil-difoto-ilmuwan-india,1.0
