,claimReviewed,datePublished,author_name,url
1489,"""This virus, COVID-19 SARS-CoV-2 virus, actually is not from nature. It is a man-made virus created in the lab.""",2020-09-17,FactCheck.org,https://www.factcheck.org/2020/09/report-resurrects-baseless-claim-that-coronavirus-was-bioengineered/
1490,"""One thing that hasn’t happened yet….There have been no tests yet on children. Children ironically may be the last people to get the vaccine.""",2020-09-17,PolitiFact,https://www.politifact.com/article/2020/sep/17/fact-checking-joe-biden-coronavirus-vaccine/
1491,LA PANDEMIA ESTÁ DISEÑADO DESDE 2017 EN EL BANCO MUNDIAL,2020-09-17,Fast Check CL,https://www.fastcheck.cl/2020/09/12/plan-para-la-pandemia-esta-disenado-desde-2017-en-el-banco-mundial-fake/
1492,Inhaling steam reaches the coronavirus hidden behind the paranasal sinus and kills it at 70°C,2020-09-17,FACTLY,https://factly.in/there-is-no-scientific-evidence-to-prove-that-coronavirus-dies-at-70c/
1493,Trump compara al coronavirus con la gripe,2020-09-17,El detector / Univision Noticias,https://www.univision.com/noticias/la-enganosa-comparacion-de-trump-entre-el-coronavirus-y-la-gripe
1494,"Trump acusó al candidato presidencial demócrata Joe Biden y a su compañera de fórmula Kamala Harris de difundir ""teorías conspirativas antivacunas"".",2020-09-17,El detector / Univision Noticias,https://www.univision.com/noticias/trump-exagera-el-progreso-y-el-merito-por-la-futura-vacuna-contra-la-covid-19
1495,"“The excess mortality rate is among the best in the whole world.""",2020-09-16,FactCheck.org,https://www.factcheck.org/2020/09/trump-reprises-inaccurate-covid-19-comparisons-with-europe/
1496,A INVASÃO SILENCIOSA DO IMPÉRIO CHINÊS QUE NINGUÉM ESTÁ PERCEBENDO . Enquanto o povo se preocupa só com o covid19 vendo na Globo esquecem da China já comprou através do Doria:,2020-09-16,Boatos.org,https://www.boatos.org/brasil/lista-de-empresas-compradas-china-invasao-silenciosa-imperio-chines.html
1497,"“Assistam até o final!!! Uma família morta por causa da vacina covid-19. ""Se toda população se unir o jogo acaba."".",2020-09-16,Boatos.org,https://www.boatos.org/saude/vacina-contra-covid-19-matou-tres-jovens-18-16-13-anos-destruiu-familia.html
1498,"O que se pode esperar de um Presidente da Câmara (Rodrigo Maia) que vai à festinha de aniversário de um ex-governador-RJ (Pezão), condenado pela justiça, que está em PRISÃO DOMICILIAR?",2020-09-16,Boatos.org,https://www.boatos.org/politica/rodrigo-maia-festa-aniversario-pezao-pandemia.html
1499,"Mensagem de Robert F. Kennedy, Jr. ""Para todos os meus pacientes: Gostaria de chamar sua atenção com urgência para questões importantes relacionadas à próxima vacinação contra Covid-19.",2020-09-16,Boatos.org,https://www.boatos.org/saude/robert-f-kennedy-jr-texto-aponta-vacina-mrna-contra-covid-19-dna.html
1500,"“Se você conseguir prender a respiração até que o ponto vermelho se mova de A para B, você está livre de Covid 19 no momento. Teste simples e cobiçoso. Teste grátis sem nenhum custo.",2020-09-16,Boatos.org,https://www.boatos.org/saude/conseguir-prender-respiracao-a-b-video-livre-covid-19.html
1501,"“GRAVÍSSIMO! Câmara votará PL3982/2020 que “disfarçadamente” nos OBRIGARÁ a tomar a vacina COVID, quem não cumprir, incorrerá em CRIME tipificado no Artigo 268 do código penal.",2020-09-16,Boatos.org,https://www.boatos.org/saude/pl-3982-2020-prisao-quem-negar-tomar-vacina-covid-19.html
1502,Kota Bandung ditetapkan sebagai zona hitam karena kasus Covid-19 meningkat,2020-09-16,Tempo.co,https://cekfakta.tempo.co/fakta/1010/fakta-atau-hoaks-benarkah-bandung-ditetapkan-sebagai-zona-hitam-karena-kasus-covid-19-meningkat
1503,Ada pembagian masker gratis yang telah diberi obat bius di tengah pandemi Covid-19,2020-09-16,Tempo.co,https://cekfakta.tempo.co/fakta/1009/fakta-atau-hoaks-benarkah-ada-pembagian-masker-gratis-yang-telah-diberi-obat-bius
1504,"Cientistas afirmaram que sol do meio-dia é extremamente eficaz na erradicação do vírus. Segundo o estudo, o sol mata o coronavírus em 34 minutos.",2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/tuite-engana-ao-afirmar-que-sol-mata-o-coronavirus/
1505,"“Taxa de morte” do novo coronavírus é baixa. Tratamento ou vacina contra febre amarela, dengue, tuberculose, aids e sífilis não são obrigatórios e por isso a vacina contra covid-19 não deveria ser compulsória",2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-confunde-ao-comparar-letalidade-da-covid-19-com-outras-doencas/
1506,Testes são manipulados e que pandemia é uma farsa,2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-testes-sao-manipulados-e-pandemia-e-uma-farsa/
1507,"Projeto de lei em tramitação na Câmara dos Deputados quer obrigar as pessoas a tomarem a vacina contra a covid-19, sob pena de serem detidos por até um ano",2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/projeto-de-lei-nao-preve-prisao-para-quem-se-recusar-a-tomar-vacina-contra-a-covid-19/
1508,Pandemia de covid-19 é um plano de controle populacional intitulado “certificado de identificação de vacinação com inteligência artificial”,2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-dissemina-informacoes-falsas-para-afirmar-que-a-pandemia-e-um-plano-de-controle-populacional/
1509,Maior estudo retrospectivo em pacientes hospitalizados mostra que a hidroxicloroquina reduz significativamente o risco de mortalidade por covid-19,2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/estudo-belga-nao-comprova-eficacia-do-tratamento-precoce-da-hidroxicloroquina-para-covid-19-diferentemente-do-que-afirma-deputado/
1510,Estudo Italiano mostra que o uso de hidroxicloroquina em pacientes hospitalizados com covid-19 está associado à redução da mortalidade,2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/estudo-italiano-e-verdadeiro-mas-pesquisadores-nao-propoem-uso-da-hidroxicloroquina-como-potencial-tratamento-para-covid-19/
1511,Vacinas contra a covid-19 podem provocar dano genético irreversível e são um crime contra a humanidade,2020-09-15,Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-vacina-contra-covid-19-cause-danos-irreversiveis-ao-dna/
1512,"""All evidence points to the fact that our kids are 17 times more likely to have ill effects from the seasonal flu than they are from the coronavirus.”",2020-09-15,PolitiFact,https://www.politifact.com/factchecks/2020/sep/14/dan-forest/north-carolinas-dan-forest-cherry-picks-data-kids-/
1513,Presiden Belarus Alexander Lukashenko menyebut IMF menawarkan suap untuk memberlakukan pembatasan sosial di tengah pandemi Covid-19,2020-09-15,Tempo.co,https://cekfakta.tempo.co/fakta/1008/fakta-atau-hoaks-benarkah-presiden-belarus-klaim-imf-tawarkan-suap-untuk-pembatasan-covid-19
1514,"“CDC announces that ordinary (non-N95) masks (which most people are wearing) will do nothing to protect you against wildfire smoke … Fun fact: smoke particles are far larger than SARS-CoV-2 particles.”
",2020-09-14,PolitiFact,https://www.politifact.com/factchecks/2020/sep/14/facebook-posts/face-masks-wildfire-smoke-protection-and-covid-19-/
1515,Wakil Menteri Luar Negeri Mahendra Siregar mengatakan bahwa RI juga melarang WNA masuk ke Indonesia saat pandemi Covid-19 kecuali TKA Cina,2020-09-14,Tempo.co,https://cekfakta.tempo.co/fakta/1000/fakta-atau-hoaks-benarkah-wamenlu-sebut-wna-juga-dilarang-masuk-kecuali-tka-cina-saat-pandemi-covid-19
1516,"""US-Behörde: Statt 161.000 Todesfällen sind in den USA tatsächlich nur 9.600 an Covid-19 gestorben. (...) Nun wird offengelegt, wieviele Patienten tatsächlich an Covid-19 verstorben sind. Dies geschah jedoch still und heimlich (...)""",2020-09-14,BR24 Faktenfuchs,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-us-corona-todeszahlen-nicht-heimlich-korrigiert,SAAyIrF"
1517,AUMENTO EXTRAORDINARIO DE SUELDOS DE CARABINEROS POR SERVICIOS EN PANDEMIA:,2020-09-13,Fast Check CL,https://www.fastcheck.cl/2020/09/08/aumento-extraordinario-de-sueldos-de-carabineros-por-servicios-en-pandemia-impreciso/
1518,“FIESTA IRRESPONSABLE DEL SENADOR JUAN CASTRO DEJA A MÁS DE 20 INVITADOS CON COVID-19”,2020-09-13,Fast Check CL,https://www.fastcheck.cl/2020/09/11/fiesta-irresponsable-del-senador-juan-castro-deja-a-mas-de-20-invitados-con-covid-19-fake/
1519,“Not one politician has died from the virus.”,2020-09-11,PolitiFact,https://www.politifact.com/factchecks/2020/sep/09/viral-image/politicians-have-died-covid-19/
1520,Joe Biden and Gretchen Whitmer were maskless at the Detroit Athletic Club “while OUR children are being mandated to wear a mask while playing outdoor sports.”,2020-09-11,PolitiFact,https://www.politifact.com/factchecks/2020/sep/11/viral-image/photo-biden-and-whitmer-was-taken-covid-19-cases-e/
1521,"“Canada has just criminalized all CV19 measures requiring masks, distancing, quarantining & vaccines.”",2020-09-11,PolitiFact,https://www.politifact.com/factchecks/2020/sep/11/facebook-posts/no-canada-did-not-criminalize-covid-19-restriction/
1522,"“If this were the Obama administration, you wouldn’t have that [COVID-19] vaccine for three years, and you probably wouldn’t have it all.”",2020-09-11,FactCheck.org,https://www.factcheck.org/2020/09/trump-exaggerates-progress-credit-on-future-covid-19-vaccine/
1523,"In Berliner Corona-Klinik werden Schauspieler bezahlt, damit sie als Corona-Kranke gelten",2020-09-11,BR24 Faktenfuchs,"https://www.br.de/nachrichten/deutschland-welt/faktenfuchs-keine-schauspieler-in-corona-zentrum-in-berlin,SAHOR52"
1524,¿Salió realmente el virus covid-19 de un laboratorio en China como sugiere Trump y su equipo?,2020-09-11,El detector / Univision Noticias,https://www.univision.com/noticias/salio-realmente-el-virus-covid-19-de-un-laboratorio-en-china-como-sugiere-trump-y-su-equipo
1525,"Images of protests against COVID-19 vaccine trails from London, Berlin and other places",2020-09-11,FACTLY,https://factly.in/these-images-are-not-of-protests-against-coronavirus-vaccine-trials-in-different-parts-of-the-world/
1526,"బ్రిటన్-స్వీడిష్ ఫార్మాసూటికల్స్ కంపెనీ ఆస్ట్రాజెనెకా, ఆక్స్‌ఫర్డ్ యూనివర్శిటీతో కలిసి అభివృద్ధి చేస్తున్న కరోనా వ్యాక్సిన్‌ ఫెయిల్ అయింది",2020-09-11,FACTLY,https://factly.in/telugu-astrazeneca-university-of-oxford-vaccine-did-not-fail-vaccine-trials-are-put-on-hold/
1527,https://www.facebook.com/jeeviteswararao.duvvada/posts/2723719364542642,2020-09-11,FACTLY,https://factly.in/no-icmr-didnt-prescribe-ivermectin-in-the-treatment-of-covid-19-but-the-up-government-did/
1528,“El presidente nunca le restó importancia al virus”,2020-09-11,Politifact,https://www.telemundo.com/noticias/noticias-telemundo/elecciones-eeuu-2020/la-casa-blanca-dice-que-trump-no-le-resto-importancia-al-covid-19-eso-es-falso-tmna3833907
1529,"""Este virus tiene una cura. Se llama hidroxicloroquina, zinc y Zithromax. Sé que ustedes quieren hablar sobre una mascarilla. ¿Hola? No necesitan una mascarilla. Hay una cura"".",2020-09-11,Politifact,https://www.telemundo.com/noticias/noticias-telemundo/coronavirus/por-que-es-falso-el-video-de-unos-doctores-que-piden-que-se-use-hidroxicloroquina-para-tmna3825256
1530,"""I think before we got into COVID, I thought the debt was very manageable. We were having extraordinary growth. We were creating growth that would pay down the debt over time.""",2020-09-10,FactCheck.org,https://www.factcheck.org/2020/09/mnuchin-spins-pre-covid-path-to-debt-reduction/
1531,"“Military COVID infected: 118,984. Military COVID deaths: 6,114.”",2020-09-10,PolitiFact,https://www.politifact.com/factchecks/2020/sep/10/joe-biden/joe-biden-mistook-michigans-covid-19-numbers-milit/
1532,Los Angeles County canceled trick or treating because of the coronavirus ,2020-09-10,The Dispatch Fact Check,https://factcheck.thedispatch.com/p/will-kids-in-los-angeles-be-allowed
1533,The number of COVID-19 deaths in the U.S. surpassed U.S. deaths in the Vietnam War by late April. ,2020-09-10,MediaWise,https://www.poynter.org/tfcn/2020/has-the-number-of-covid-19-deaths-in-the-u-s-already-surpassed-u-s-deaths-in-the-vietnam-war/
1534,"""President Trump ordered his administration to slow down coronavirus testing.""",2020-09-10,BBC Reality Check,https://www.bbc.co.uk/news/world-us-canada-53610814
1535,Countries were exporting COVID-19 “diagnostic test instruments” in 2018.,2020-09-10,PolitiFact,https://www.politifact.com/factchecks/2020/sep/10/facebook-posts/covid-19-tests-did-not-exist-2018/
1536,Four times as many people die from suicide compared with Covid-19 in Ireland ,2020-09-10,TheJournal.ie,https://www.thejournal.ie/debunked-ben-gilroy-video-government-buildings-coronavirus-suicide-5199509-Sep2020/
1537,Just 100 people have died from Covid-19 in Ireland ,2020-09-10,TheJournal.ie,https://www.thejournal.ie/how-many-people-have-died-from-covid-19-in-ireland-5198763-Sep2020/
1538,"""En lugar de basarse en la ciencia, Joe Biden quiere aplicar un doloroso cierre a todo el país"". ",2020-09-09,El detector / Univision Noticias ,https://www.univision.com/noticias/elecciones-en-eeuu-2020/detector-de-mentiras-covid-afganistan-impuestos-y-otras-falsedades-de-la-ultima-noche-de-la-convencion-republicana
1539,"""Hoy estamos realizando más de 800.000 pruebas [covid-19] al día"".",2020-09-09,Univision Noticias / El detector,https://www.univision.com/noticias/elecciones-en-eeuu-2020/detector-de-mentiras-covid-aborto-bin-laden-y-otros-puntos-enganosos-escuchados-en-la-penultima-noche-de-la-convencion-republicana
1540,"""Not one politician has died from [COVID-19], lost their job, or had their business looted.""",2020-09-09,FactCheck.org,https://www.factcheck.org/2020/09/politicians-have-died-of-covid-19/
1541,“We were having extraordinary growth. We were creating growth that would pay down the debt over time.”,2020-09-09,Washington Post,https://www.washingtonpost.com/politics/2020/09/09/mnunchins-claim-pre-covid-economy-would-pay-down-debt-over-time/
